DrugBankID,TargetGene,Action,Relation
DB05447,HNF4A,nan,other
DB05448,TXN,inhibitor,inhibits
DB05448,TXNRD1,inhibitor,inhibits
DB05449,ABCB1,nan,other
DB05451,NFKB2,nan,other
DB05451,NFKB1,nan,other
DB05452,AVPR1A,nan,other
DB05452,AVPR1B,nan,other
DB05454,GRIA2,modulator,other
DB05455,AVPR1B,nan,other
DB05457,TYMS,nan,other
DB05458,CHRNA4,modulator,other
DB05458,CHRNB2,modulator,other
DB05459,IL12B,nan,other
DB05459,IL23A,nan,other
DB05460,GSTP1,modulator,other
DB05461,HTR2B,nan,other
DB05461,ADRA2C,nan,other
DB05461,ADRA2B,nan,other
DB05463,TLR9,nan,other
DB05464,NFKB2,nan,other
DB05464,NFKB1,nan,other
DB05465,FLT3,inhibitor,inhibits
DB05465,PDGFD,nan,other
DB05466,TACR1,nan,other
DB05467,RARG,agonist,activates
DB05468,ITGA4,nan,other
DB05469,ADRA1A,nan,other
DB05469,ADRA1B,nan,other
DB05469,ADRA1D,nan,other
DB05470,MAPK14,modulator,other
DB05470,TNF,nan,other
DB05470,IL1B,nan,other
DB05470,IL6,nan,other
DB05471,NFKB1,nan,other
DB05471,NFKB2,nan,other
DB05472,IFNAR1,nan,other
DB05472,IFNAR2,nan,other
DB05475,STAT3,inhibitor,inhibits
DB05475,TLR2,nan,other
DB05475,TLR4,nan,other
DB05475,TLR7,nan,other
DB05475,TLR9,nan,other
DB05476,PLAUR,nan,other
DB05478,CYP3A4,nan,other
DB05479,MC1R,nan,other
DB05481,SERPINA1,nan,other
DB05482,TOP1,inhibitor,inhibits
DB05483,UBR4,nan,other
DB05483,ZFY,nan,other
DB05484,CXCL8,nan,other
DB05487,CLU,other/unknown,other
DB05487,ESR1,nan,other
DB05487,NFKB2,nan,other
DB05487,NFKB1,nan,other
DB05488,TOP2B,nan,other
DB05490,PPARG,partial agonist,activates
DB05492,OPRM1,nan,other
DB05492,HTR2A,nan,other
DB05492,HTR2B,nan,other
DB05492,HTR2C,nan,other
DB05492,ADRA1A,nan,other
DB05492,ADRA1B,nan,other
DB05492,ADRA1D,nan,other
DB05492,ADRA2A,nan,other
DB05492,ADRA2B,nan,other
DB05492,ADRA2C,nan,other
DB05492,HRH1,nan,other
DB05492,OPRL1,nan,other
DB05494,DCK,nan,other
DB05495,MMP3,inhibitor,inhibits
DB05495,MMP9,nan,other
DB05501,CXCR4,antagonist,inhibits
DB05505,TBXAS1,nan,other
DB05506,PTPN1,nan,other
DB05507,CASP1,nan,other
DB05507,IL1B,nan,other
DB05509,OPRM1,nan,other
DB05509,HTR1A,nan,other
DB05511,ADORA3,agonist,activates
DB05513,STAT3,inhibitor,inhibits
DB05513,IL6,nan,other
DB05513,TNF,nan,other
DB05514,CLCN2,nan,other
DB05518,FBP1,nan,other
DB05521,SLCO1B1,inhibitor,inhibits
DB05521,SLCO2B1,inhibitor,inhibits
DB05524,EGFR,modulator,other
DB05528,APOB,other/unknown,other
DB05530,TLR9,nan,other
DB05532,FFAR4,nan,other
DB05533,AKR1B1,nan,other
DB05540,ADSS2,nan,other
DB05540,ADSS1,nan,other
DB05541,SV2A,unknown,other
DB05541,SCN1A,inhibitor,inhibits
DB05542,HTR4,agonist,activates
DB05550,TNFRSF8,antibody,other
DB05552,PIK3CD,inhibitor,inhibits
DB05552,PIK3CG,inhibitor,inhibits
DB05553,P2RY12,antagonist,inhibits
DB05559,NFKB2,inhibitor,inhibits
DB05560,PRKCD,inhibitor,inhibits
DB05562,HTR1A,agonist,activates
DB05565,MAPT,modulator,other
DB05575,KDR,inhibitor,inhibits
DB05575,KIT,inhibitor,inhibits
DB05578,KDR,antagonist,inhibits
DB05586,CHRNA7,antagonist,inhibits
DB05590,ADRB2,agonist,activates
DB05592,SIGMAR1,agonist,activates
DB05592,CHRM1,agonist,activates
DB05595,FOLR1,antibody,other
DB05607,HTR2B,antagonist,inhibits
DB05608,CDK4,inhibitor,inhibits
DB05608,CDK2,inhibitor,inhibits
DB05608,CDK1,inhibitor,inhibits
DB05611,PIKFYVE,inhibitor,inhibits
DB05611,IL12A,inhibitor,inhibits
DB05624,GNRHR,antagonist,inhibits
DB05625,CXCR4,modulator,other
DB05630,TOP1,inhibitor,inhibits
DB05631,NOS2,modulator,other
DB05642,HTR3A,nan,other
DB05642,SLC6A2,nan,other
DB05645,HP,modulator,other
DB05646,PLAT,nan,other
DB05650,NFE2L2,inhibitor,inhibits
DB05653,RARA,agonist,activates
DB05660,MAPK8,modulator,other
DB05660,MAPK9,modulator,other
DB05660,MAPK10,modulator,other
DB05662,ESR1,nan,other
DB05667,CYP17A1,inhibitor,inhibits
DB05667,CYP11B1,inhibitor,inhibits
DB05667,CYP11B2,inhibitor,inhibits
DB05667,CYP11A1,inhibitor,inhibits
DB05667,CYP51A1,inhibitor,inhibits
DB05668,DNMT1,inhibitor,inhibits
DB05673,TBXAS1,nan,other
DB05675,FGA,nan,other
DB05676,PDE4,inhibitor,inhibits
DB05676,CDK4,inhibitor,inhibits
DB05676,CDK6,inhibitor,inhibits
DB05678,MTTP,inhibitor,inhibits
DB05679,IL12B,inhibitor,inhibits
DB05685,CDH5,nan,other
DB05687,DRD2,nan,other
DB05687,HTR2A,nan,other
DB05688,SLC6A4,nan,other
DB05688,SLC6A2,nan,other
DB05695,CASR,antagonist,inhibits
DB05697,TGFB2,nan,other
DB05706,TOP2A,nan,other
DB05708,CHRNA7,agonist,activates
DB05710,CHRNA3,antagonist,inhibits
DB05712,CPB2,nan,other
DB05713,F10,inhibitor,inhibits
DB05714,F2,nan,other
DB05721,GABRG3,modulator,other
DB05721,GABRA1,modulator,other
DB05724,CHRNA10,modulator,other
DB05736,CTSK,nan,other
DB05737,PLA2G2A,nan,other
DB05737,PLA2G10,nan,other
DB05738,HRH1,antagonist,inhibits
DB05739,AGTR1,nan,other
DB05739,AGTR2,nan,other
DB05740,CHRNA2,nan,other
DB05740,CHRNB2,nan,other
DB05740,CHRNA7,nan,other
DB05740,CHRNA4,nan,other
DB05740,CHRNA10,nan,other
DB05740,CHRNA9,nan,other
DB05744,TNF,nan,other
DB05744,IL6,nan,other
DB05744,CRP,nan,other
DB05744,IL10,nan,other
DB05749,CYP19A1,nan,other
DB05750,CNR1,nan,other
DB05752,CHRM1,nan,other
DB05752,CHRM2,nan,other
DB05752,CHRM3,nan,other
DB05752,CHRM4,nan,other
DB05752,CHRM5,nan,other
DB05758,TNF,nan,other
DB05766,CHRM1,modulator,other
DB05766,DRD2,nan,other
DB05766,DRD3,nan,other
DB05767,TNF,nan,other
DB05767,IL1B,nan,other
DB05767,IL6,nan,other
DB05767,NFKB2,nan,other
DB05767,NFKB1,nan,other
DB05771,IL10,nan,other
DB05773,ERBB2,antibody,other
DB05777,F2,inhibitor,inhibits
DB05777,F5,nan,other
DB05785,RARA,nan,other
DB05785,RARB,nan,other
DB05785,RARG,nan,other
DB05785,JUN,nan,other
DB05786,CHEK2,modulator,other
DB05786,FUBP1,nan,other
DB05787,ITGB3,nan,other
DB05790,TACR1,nan,other
DB05792,EBP,modulator,other
DB05792,SIGMAR1,nan,other
DB05793,FFAR4,nan,other
DB05796,MME,modulator,other
DB05797,FCER1A,nan,other
DB05798,PRKAR2A,nan,other
DB05798,PRKAR1A,nan,other
DB05801,RRM2,nan,other
DB05805,SLC6A3,inhibitor,inhibits
DB05805,SLC6A2,inhibitor,inhibits
DB05805,SLC6A4,inhibitor,inhibits
DB05806,TOP1,inhibitor,inhibits
DB05812,CYP17A1,inhibitor,inhibits
DB05814,FKBP1A,binder,other
DB05824,GRIN1,nan,other
DB05829,PTH2R,activator,activates
DB05829,PTH1R,activator,activates
DB05831,EPCAM,nan,other
DB05838,AVPR2,agonist,activates
DB05846,APP,nan,other
DB05848,IL12B,nan,other
DB05849,ADRB2,nan,other
DB05854,PPARG,nan,other
DB05855,CHRNB2,nan,other
DB05855,CXCL8,antagonist,inhibits
DB05861,S100A9,modulator,other
DB05864,METAP2,inhibitor,inhibits
DB05867,ST3GAL5,nan,other
DB05869,TNF,nan,other
DB05869,HMGB1,nan,other
DB05874,SOD1,modulator,other
DB05879,TNF,nan,other
DB05882,ESR1,nan,other
DB05882,ESR2,nan,other
DB05883,PTH,nan,other
DB05885,SV2A,modulator,other
DB05885,CACNA1B,blocker,inhibits
DB05885,GLRA1,binding,other
DB05889,CD22,antibody,other
DB05890,VEGFA,nan,other
DB05892,NGF,nan,other
DB05895,TNFRSF10B,nan,other
DB05897,IGF1R,nan,other
DB05905,HTR4,agonist,activates
DB05906,CCR5,nan,other
DB05913,KDR,modulator,other
DB05913,KIT,modulator,other
DB05913,FLT1,nan,other
DB05915,MSTN,nan,other
DB05916,PDCD1,nan,other
DB05920,TOP2A,nan,other
DB05928,NR1I2,suppressor,inhibits
DB05930,MPL,nan,other
DB05931,KDR,modulator,other
DB05932,VEGFA,nan,other
DB05932,FLT1,nan,other
DB05932,FLT4,nan,other
DB05933,PSCA,nan,other
DB05934,CXCL12,nan,other
DB05936,ADORA2B,modulator,other
DB05938,APP,inhibitor,inhibits
DB05939,HCAR2,inhibitor,inhibits
DB05939,GPER1,nan,other
DB05941,CCR5,antagonist,inhibits
DB05943,TLR4,antagonist,inhibits
DB05943,CSF2RB,nan,other
DB05943,IL2RG,nan,other
DB05944,EGFR,modulator,other
DB05944,ERBB2,modulator,other
DB05945,ANTXR2,nan,other
DB05945,ANTXR1,nan,other
DB05946,MLN,nan,other
DB05950,CACNA1B,nan,other
DB05951,CTSS,nan,other
DB05956,GRIN2B,antagonist,inhibits
DB05956,RXRA,nan,other
DB05959,HIF1A,inhibitor,inhibits
DB05959,TNFRSF11A,nan,other
DB05959,STAT3,nan,other
DB05961,SERPING1,nan,other
DB05961,SERPINA5,nan,other
DB05961,SERPINA1,nan,other
DB05964,SLC6A3,inhibitor,inhibits
DB05964,SLC6A4,inhibitor,inhibits
DB05964,SLC6A2,inhibitor,inhibits
DB05964,DRD2,nan,other
DB05966,ESR1,nan,other
DB05966,ESR2,nan,other
DB05967,KISS1R,nan,other
DB05968,TNF,nan,other
DB05969,CDK9,inhibitor,inhibits
DB05969,CDK2,inhibitor,inhibits
DB05969,CDK7,inhibitor,inhibits
DB05969,VEGFA,nan,other
DB05970,GCK,inhibitor,inhibits
DB05971,AKT1,nan,other
DB05981,ADRB3,nan,other
DB05983,NFKBIA,nan,other
DB05984,KDR,modulator,other
DB05984,BRAF,nan,other
DB05990,NR1H4,agonist,activates
DB05992,EIF2B1,stimulator,activates
DB05992,EIF2B2,stimulator,activates
DB05992,TNF,nan,other
DB05993,HTR6,antagonist,inhibits
DB05996,GPNMB,binder,other
DB05998,JUN,inhibitor,inhibits
DB06008,HTR2C,nan,other
DB06011,DPP4,nan,other
DB06013,TOP2A,inhibitor,inhibits
DB06013,TOP2B,modulator,other
DB06016,DRD3,partial agonist,activates
DB06016,DRD2,partial agonist,activates
DB06016,HTR1A,partial agonist,activates
DB06016,HTR2B,antagonist,inhibits
DB06016,HTR2A,antagonist,inhibits
DB06016,HRH1,antagonist,inhibits
DB06016,HTR2C,antagonist,inhibits
DB06016,ADRA1A,antagonist,inhibits
DB06017,IL6,nan,other
DB06021,EGFR,nan,other
DB06021,ERBB2,nan,other
DB06027,MCHR1,antagonist,inhibits
DB06029,HTR2B,nan,other
DB06037,COL1A1,nan,other
DB06037,COL1A2,nan,other
DB06037,COL3A1,nan,other
DB06040,KIF11,inhibitor,inhibits
DB06042,TUBB,nan,other
DB06042,TUBB1,nan,other
DB06042,TUBB3,nan,other
DB06042,TUBB4A,nan,other
DB06042,TOP2A,nan,other
DB06042,TOP2B,nan,other
DB06043,PDGFRA,antagonist,inhibits
DB06044,CHRNA4,nan,other
DB06044,CHRNB2,nan,other
DB06048,DDIT4,nan,other
DB06050,F8,nan,other
DB06056,C3,nan,other
DB06057,MAOB,nan,other
DB06061,MAP3K1,nan,other
DB06064,PRKCE,nan,other
DB06069,TOP1,nan,other
DB06070,HSP90AA1,inhibitor,inhibits
DB06070,HSP90AB1,inhibitor,inhibits
DB06072,EPCAM,nan,other
DB06073,BACE1,inhibitor,inhibits
DB06075,INSR,inhibitor,inhibits
DB06075,IGF1R,inhibitor,inhibits
DB06077,SLC6A4,inhibitor,inhibits
DB06077,HTR2A,antagonist,inhibits
DB06077,DRD2,partial agonist,activates
DB06077,DRD1,nan,other
DB06080,FLT4,modulator,other
DB06080,FLT3,nan,other
DB06080,FLT1,nan,other
DB06080,KDR,nan,other
DB06080,KIT,nan,other
DB06080,CSF1R,nan,other
DB06081,VWF,inhibitor,inhibits
DB06082,HIF1A,inhibitor,inhibits
DB06083,AHR,agonist,activates
DB06086,APP,nan,other
DB06089,KCNQ1,nan,other
DB06089,KCNQ3,nan,other
DB06089,KCNQ4,nan,other
DB06089,KCNQ5,nan,other
DB06089,KCNQ2,nan,other
DB06090,CHRNA7,agonist,activates
DB06094,HSPB1,nan,other
DB06096,NOS1,nan,other
DB06096,HTR1B,nan,other
DB06096,HTR1D,nan,other
DB06097,CENPE,nan,other
DB06098,VDAC2,nan,other
DB06098,VDAC3,nan,other
DB06099,GCGR,nan,other
DB06101,FLT1,nan,other
DB06101,KDR,nan,other
DB06101,FLT4,nan,other
DB06103,IMPDH1,nan,other
DB06103,IMPDH2,nan,other
DB06109,HTR2A,nan,other
DB06109,DRD2,antagonist,inhibits
DB06110,EGFR,nan,other
DB06116,CXCL10,nan,other
DB06119,SCN1A,inhibitor,inhibits
DB06119,GABRA1,allosteric modulator,other
DB06121,OPRD1,nan,other
DB06124,CAPN3,nan,other
DB06127,DPP4,nan,other
DB06133,AR,inhibitor,inhibits
DB06134,AURKB,inhibitor,inhibits
DB06134,AURKC,inhibitor,inhibits
DB06134,AURKA,inhibitor,inhibits
DB06137,TUBB,inhibitor,inhibits
DB06137,SRC,inhibitor,inhibits
DB06138,EDNRB,nan,other
DB06140,HTR6,antagonist,inhibits
DB06144,DRD2,antagonist,inhibits
DB06144,HTR2A,antagonist,inhibits
DB06144,HTR2C,antagonist,inhibits
DB06144,HTR6,antagonist,inhibits
DB06144,KCNH2,inhibitor,inhibits
DB06144,ADRA1A,nan,other
DB06144,ADRA1B,nan,other
DB06144,ADRA1D,nan,other
DB06148,ADRA2A,antagonist,inhibits
DB06148,HTR2A,antagonist,inhibits
DB06148,HTR2C,antagonist,inhibits
DB06148,HRH1,antagonist,inhibits
DB06148,SLC6A2,inhibitor,inhibits
DB06148,SLC6A4,inhibitor,inhibits
DB06148,HRH4,binder,other
DB06148,HTR1A,blocker,inhibits
DB06148,ADRA2C,antagonist,inhibits
DB06148,HTR2B,binder,other
DB06148,HTR1F,binder,other
DB06148,ADRA2B,antagonist,inhibits
DB06148,DRD3,binder,other
DB06148,OPRK1,agonist,activates
DB06148,SLC6A3,binder,other
DB06148,HTR7,antagonist,inhibits
DB06148,DRD2,antagonist,inhibits
DB06148,HTR6,binder,other
DB06148,ADRA1A,antagonist,inhibits
DB06148,DRD1,binder,other
DB06151,GSS,stimulator,activates
DB06151,SLC7A11,activator,activates
DB06151,ACY1,substrate,other
DB06151,IKBKB,inhibitor,inhibits
DB06151,CHUK,inhibitor,inhibits
DB06151,GRIN2B,activator,activates
DB06151,GRIN1,activator,activates
DB06151,GRIN2A,activator,activates
DB06151,GRIN2D,activator,activates
DB06151,GRIN3A,activator,activates
DB06152,IFNAR2,agonist,activates
DB06152,CACNA1I,antagonist,inhibits
DB06153,CHRM1,antagonist,inhibits
DB06153,CHRM2,antagonist,inhibits
DB06153,CHRM3,antagonist,inhibits
DB06153,HTR2A,antagonist,inhibits
DB06153,HTR2B,antagonist,inhibits
DB06153,HTR2C,antagonist,inhibits
DB06153,HTR1A,partial agonist,activates
DB06153,HTR1B,antagonist,inhibits
DB06153,HRH1,antagonist,inhibits
DB06153,ADRA1A,antagonist,inhibits
DB06153,ADRA1B,antagonist,inhibits
DB06153,ADRA1D,antagonist,inhibits
DB06153,ADRA2A,antagonist,inhibits
DB06153,ADRA2B,antagonist,inhibits
DB06153,ADRA2C,antagonist,inhibits
DB06154,HBA1,agonist,activates
DB06154,HBB,agonist,activates
DB06155,CNR1,antagonist,inhibits
DB06155,GPR55,nan,other
DB06156,INSR,inhibitor,inhibits
DB06156,SLC6A4,nan,other
DB06156,SLC6A2,nan,other
DB06156,SLC6A3,nan,other
DB06157,ATP1A1,inhibitor,inhibits
DB06157,ATP1A3,inhibitor,inhibits
DB06157,ATP1B1,inhibitor,inhibits
DB06157,ATP1B2,inhibitor,inhibits
DB06157,ATP1B3,inhibitor,inhibits
DB06157,ATP1A2,inhibitor,inhibits
DB06157,ATP2A2,nan,other
DB06159,TOP1,inhibitor,inhibits
DB06160,TOP2A,inhibitor,inhibits
DB06160,TOP2B,inhibitor,inhibits
DB06162,FCER2,antibody,other
DB06168,IL1B,binder,other
DB06174,SIGMAR1,nan,other
DB06176,HDAC1,antagonist,inhibits
DB06176,HDAC2,antagonist,inhibits
DB06176,HDAC4,inhibitor,inhibits
DB06176,HDAC6,inhibitor,inhibits
DB06176,ABCC1,nan,other
DB06176,HDAC1,inhibitor,inhibits
DB06178,FOLR1,antagonist,inhibits
DB06182,FAP,inhibitor,inhibits
DB06182,DPP9,inhibitor,inhibits
DB06182,DPP8,inhibitor,inhibits
DB06184,XIAP,nan,other
DB06185,PNP,inhibitor,inhibits
DB06186,CTLA4,inhibitor,inhibits
DB06188,KIF11,inhibitor,inhibits
DB06190,ADRB3,agonist,activates
DB06191,ABCB1,inhibitor,inhibits
DB06191,ABCB4,modulator,other
DB06193,TOP2A,modulator,other
DB06193,TOP2B,modulator,other
DB06194,VDR,agonist,activates
DB06195,CDK2,inhibitor,inhibits
DB06195,CDK7,inhibitor,inhibits
DB06195,CDK1,inhibitor,inhibits
DB06195,MAPK3,nan,other
DB06195,MAPK1,nan,other
DB06195,CDK9,nan,other
DB06195,CSNK1E,nan,other
DB06196,BDKRB2,antagonist,inhibits
DB06196,ANPEP,inhibitor,inhibits
DB06197,SELE,inhibitor,inhibits
DB06199,EDNRA,antagonist,inhibits
DB06201,SCN9A,modulator,other
DB06201,GRM5,inhibitor,inhibits
DB06202,ESR1,antagonist,inhibits
DB06202,ESR2,agonist,activates
DB06202,CNR2,inverse agonist,inhibits
DB06203,DPP4,inhibitor,inhibits
DB06204,OPRM1,agonist,activates
DB06204,SLC6A2,inhibitor,inhibits
DB06204,OPRK1,agonist,activates
DB06204,OPRD1,agonist,activates
DB06204,SLC6A4,inhibitor,inhibits
DB06205,TGFB1,inhibitor,inhibits
DB06207,ADRA1A,antagonist,inhibits
DB06207,ADRA1D,antagonist,inhibits
DB06207,ADRA1B,antagonist,inhibits
DB06207,KCNH2,blocker,inhibits
DB06209,P2RY12,antagonist,inhibits
DB06210,MPL,agonist,activates
DB06212,AVPR2,antagonist,inhibits
DB06212,AVPR1A,antagonist,inhibits
DB06213,ADORA2A,agonist,activates
DB06216,HTR2A,antagonist,inhibits
DB06216,DRD2,antagonist,inhibits
DB06216,HTR1A,antagonist,inhibits
DB06216,HTR1B,antagonist,inhibits
DB06216,HTR2B,antagonist,inhibits
DB06216,HTR2C,antagonist,inhibits
DB06216,HTR5A,antagonist,inhibits
DB06216,HTR6,antagonist,inhibits
DB06216,HTR7,antagonist,inhibits
DB06216,DRD3,antagonist,inhibits
DB06216,DRD4,antagonist,inhibits
DB06216,DRD1,antagonist,inhibits
DB06216,ADRA1A,antagonist,inhibits
DB06216,ADRA2A,antagonist,inhibits
DB06216,ADRA2B,antagonist,inhibits
DB06216,ADRA2C,antagonist,inhibits
DB06216,HRH1,antagonist,inhibits
DB06216,HRH2,antagonist,inhibits
DB06216,ADRB1,antagonist,inhibits
DB06216,ADRB2,antagonist,inhibits
DB06217,SCN5A,blocker,inhibits
DB06217,KCNA5,blocker,inhibits
DB06217,KCND3,blocker,inhibits
DB06217,KCNH2,blocker,inhibits
DB06218,DPYSL2,modulator,other
DB06218,SCN11A,inhibitor,inhibits
DB06218,SCN9A,blocker,inhibits
DB06218,SCN3A,blocker,inhibits
DB06218,SCN10A,blocker,inhibits
DB06219,PNLIP,inhibitor,inhibits
DB06224,ICAM1,other/unknown,other
DB06226,ERBB2,inhibitor,inhibits
DB06226,HLA-A,nan,other
DB06228,F10,antagonist,inhibits
DB06229,HTR2A,modulator,other
DB06229,DRD2,modulator,other
DB06229,HRH1,nan,other
DB06229,ADRA1A,nan,other
DB06229,ADRA1B,nan,other
DB06229,ADRA2A,nan,other
DB06229,ADRA1D,nan,other
DB06229,ADRA2B,nan,other
DB06229,ADRA2C,nan,other
DB06229,HTR2B,nan,other
DB06229,HTR2C,nan,other
DB06230,OPRK1,partial agonist,activates
DB06230,OPRD1,antagonist,inhibits
DB06230,OPRM1,antagonist,inhibits
DB06231,SLC8A1,nan,other
DB06233,MTOR,inhibitor,inhibits
DB06235,RELB,modulator,other
DB06235,NFKB1,modulator,other
DB06235,NFKB2,modulator,other
DB06235,RELA,modulator,other
DB06235,REL,modulator,other
DB06237,PDE5A,inhibitor,inhibits
DB06240,ABCB1,modulator,other
DB06241,CD4,nan,other
DB06243,ODC1,inhibitor,inhibits
DB06245,PLAUR,nan,other
DB06245,FGA,nan,other
DB06245,KLK1,nan,other
DB06245,LAMA5,nan,other
DB06245,F10,nan,other
DB06245,FN1,nan,other
DB06245,SERPINB2,nan,other
DB06245,CLEC3B,nan,other
DB06245,KRT8,nan,other
DB06245,ANXA2,nan,other
DB06245,LAMB1,nan,other
DB06245,LAMC1,nan,other
DB06245,LAMA1,nan,other
DB06245,CALR,nan,other
DB06245,CANX,nan,other
DB06245,LRP1,nan,other
DB06245,LAMA3,nan,other
DB06246,PDE5A,modulator,other
DB06246,GSTP1,inhibitor,inhibits
DB06246,AKR1B1,inhibitor,inhibits
DB06246,AKR1B10,inhibitor,inhibits
DB06246,PDE4D,nan,other
DB06246,PDE4C,nan,other
DB06246,PDE2A,nan,other
DB06247,GRIA1,nan,other
DB06248,LTB4R,antagonist,inhibits
DB06248,LTB4R2,nan,other
DB06249,ESR1,inhibitor,inhibits
DB06249,ESR2,inhibitor,inhibits
DB06251,PTAFR,inhibitor,inhibits
DB06252,SYK,nan,other
DB06255,FDPS,inhibitor,inhibits
DB06255,CASP3,activator,activates
DB06255,CASP4,activator,activates
DB06255,CASP7,activator,activates
DB06258,HSPA1B,modulator,other
DB06258,HSPA1A,modulator,other
DB06258,HSF1,nan,other
DB06262,ADRA1A,agonist,activates
DB06262,ADRA1B,agonist,activates
DB06262,ADRA1D,agonist,activates
DB06262,ADRA2A,agonist,activates
DB06262,ADRA2B,agonist,activates
DB06262,ADRA2C,agonist,activates
DB06262,ADRB1,agonist,activates
DB06262,ADRB2,agonist,activates
DB06262,ADRB3,agonist,activates
DB06262,PAH,inhibitor,inhibits
DB06263,TOP2A,nan,other
DB06264,SCN11A,modulator,other
DB06266,CFTR,nan,other
DB06266,HK1,nan,other
DB06267,PDE5A,inhibitor,inhibits
DB06268,EDNRA,antagonist,inhibits
DB06268,EDNRB,antagonist,inhibits
DB06271,SERPIND1,agonist,activates
DB06271,SERPINC1,potentiator,activates
DB06273,IL6R,inhibitor,inhibits
DB06274,OPRM1,antagonist,inhibits
DB06274,OPRK1,antagonist,inhibits
DB06274,OPRD1,antagonist,inhibits
DB06276,MMP2,inhibitor,inhibits
DB06280,KCNN4,modulator,other
DB06281,CETP,antagonist,inhibits
DB06282,HRH1,antagonist,inhibits
DB06283,CACNA1B,inhibitor,inhibits
DB06283,CACNA1A,inhibitor,inhibits
DB06285,PTH,modulator,other
DB06285,PTH1R,ligand,other
DB06287,MTOR,inhibitor,inhibits
DB06288,HTR7,antagonist,inhibits
DB06288,HTR2A,antagonist,inhibits
DB06288,DRD2,antagonist,inhibits
DB06288,DRD3,antagonist,inhibits
DB06288,OPRM1,agonist,activates
DB06288,OPRD1,agonist,activates
DB06288,OPRK1,agonist,activates
DB06292,SLC5A2,antagonist,inhibits
DB06297,SGPL1,inhibitor,inhibits
DB06306,HSP90AA1,inhibitor,inhibits
DB06307,BCL2,nan,other
DB06311,PLA2G1B,modulator,other
DB06311,PLA2G4A,nan,other
DB06314,MET,inhibitor,inhibits
DB06315,INS,nan,other
DB06316,SYK,nan,other
DB06317,SLAMF7,modulator,other
DB06318,CD33,nan,other
DB06319,DDC,nan,other
DB06321,JAK3,nan,other
DB06322,ENG,nan,other
DB06324,TNFRSF8,nan,other
DB06325,PDGFB,nan,other
DB06329,TLR7,nan,other
DB06333,PTPN1,inhibitor,inhibits
DB06333,SLC6A3,nan,other
DB06333,SLC6A2,nan,other
DB06334,HDAC1,modulator,other
DB06335,DPP4,inhibitor,inhibits
DB06342,CD19,nan,other
DB06343,IGF1R,binder,other
DB06345,EPHX2,inhibitor,inhibits
DB06346,ALOX5AP,inhibitor,inhibits
DB06347,AURKB,inhibitor,inhibits
DB06347,AURKA,inhibitor,inhibits
DB06350,P2RY12,antagonist,inhibits
DB06354,GRIK1,modulator,other
DB06354,GABBR1,nan,other
DB06356,COL4A4,nan,other
DB06358,DHFR,inhibitor,inhibits
DB06359,MYB,nan,other
DB06360,CD40,nan,other
DB06362,TOP1,modulator,other
DB06362,TOP2A,nan,other
DB06362,TOP2B,nan,other
DB06364,TOP2A,modulator,other
DB06364,TOP2B,modulator,other
DB06366,ERBB2,binder,other
DB06367,CTSK,inhibitor,inhibits
DB06370,CA9,modulator,other
DB06371,CD2,nan,other
DB06372,IL1B,binder,other
DB06372,IL1A,binder,other
DB06372,IL1RN,binder,other
DB06373,MUC1,nan,other
DB06374,ESR1,antagonist,inhibits
DB06376,CLK1,nan,other
DB06391,TAPT1,nan,other
DB06393,HTR1A,antagonist,inhibits
DB06397,PARP1,modulator,other
DB06401,ESR1,antagonist,inhibits
DB06401,ESR2,nan,other
DB06402,CHRNA2,agonist,activates
DB06402,CHRNA3,agonist,activates
DB06402,CRHR1,antagonist,inhibits
DB06403,EDNRA,antagonist,inhibits
DB06403,EDNRB,antagonist,inhibits
DB06404,C1R,inhibitor,inhibits
DB06404,C1S,inhibitor,inhibits
DB06404,KLKB1,inhibitor,inhibits
DB06404,F12,inhibitor,inhibits
DB06404,F11,inhibitor,inhibits
DB06404,PLAT,inhibitor,inhibits
DB06404,F2,inhibitor,inhibits
DB06406,F10,inhibitor,inhibits
DB06408,IMPDH1,inhibitor,inhibits
DB06408,ENPP1,nan,other
DB06408,NT5C2,nan,other
DB06409,OPRM1,agonist,activates
DB06409,OPRD1,nan,other
DB06409,OPRK1,nan,other
DB06410,VDR,suppressor,inhibits
DB06412,AR,agonist,activates
DB06412,NPPB,nan,other
DB06413,ADRA1D,agonist,activates
DB06413,SLC6A3,antagonist,inhibits
DB06420,TOP2A,other/unknown,other
DB06421,DRD2,modulator,other
DB06421,CHRM1,modulator,other
DB06421,TOP2A,nan,other
DB06421,TOP2B,nan,other
DB06422,HTR4,nan,other
DB06422,HTR3A,nan,other
DB06423,MMP2,nan,other
DB06423,MMP9,nan,other
DB06423,MMP13,nan,other
DB06423,PTK2,nan,other
DB06423,SELE,nan,other
DB06429,TACR3,antagonist,inhibits
DB06433,RRM2,modulator,other
DB06433,RRM1,nan,other
DB06435,CCKAR,antagonist,inhibits
DB06436,AHR,modulator,other
DB06436,PDGFRB,inhibitor,inhibits
DB06436,FLT1,inhibitor,inhibits
DB06436,RET,inhibitor,inhibits
DB06436,MPL,modulator,other
DB06436,FGFR1,inhibitor,inhibits
DB06436,PDGFRA,inhibitor,inhibits
DB06436,KIT,inhibitor,inhibits
DB06436,KDR,inhibitor,inhibits
DB06439,RELB,inhibitor,inhibits
DB06439,NFKB1,inhibitor,inhibits
DB06439,NFKB2,inhibitor,inhibits
DB06439,RELA,inhibitor,inhibits
